order_item_id,order_id,product_id,is_primary_item,price_usd,cogs_usd,created_at
26005,21891,1,1,49.99,19.49,10/18/2014
26006,21891,4,0,29.99,9.49,10/18/2014
26007,21892,1,1,49.99,19.49,10/18/2014
26008,21893,1,1,49.99,19.49,10/18/2014
26009,21894,2,1,59.99,22.49,10/18/2014
26010,21895,1,1,49.99,19.49,10/18/2014
26011,21896,1,1,49.99,19.49,10/18/2014
26012,21897,1,1,49.99,19.49,10/18/2014
26013,21898,1,1,49.99,19.49,10/18/2014
26014,21899,1,1,49.99,19.49,10/18/2014
26015,21899,4,0,29.99,9.49,10/18/2014
26016,21900,1,1,49.99,19.49,10/18/2014
26017,21900,3,0,45.99,14.49,10/18/2014
26018,21901,2,1,59.99,22.49,10/18/2014
26019,21902,1,1,49.99,19.49,10/18/2014
26020,21903,3,1,45.99,14.49,10/18/2014
26021,21904,1,1,49.99,19.49,10/18/2014
26022,21904,4,0,29.99,9.49,10/18/2014
26023,21905,3,1,45.99,14.49,10/18/2014
26024,21905,1,0,49.99,19.49,10/18/2014
26025,21906,1,1,49.99,19.49,10/18/2014
26026,21907,1,1,49.99,19.49,10/18/2014
26027,21908,2,1,59.99,22.49,10/18/2014
26028,21909,1,1,49.99,19.49,10/18/2014
26029,21910,3,1,45.99,14.49,10/18/2014
26030,21911,2,1,59.99,22.49,10/18/2014
26031,21912,1,1,49.99,19.49,10/18/2014
26032,21913,1,1,49.99,19.49,10/19/2014
26033,21913,4,0,29.99,9.49,10/19/2014
26034,21914,1,1,49.99,19.49,10/19/2014
26035,21915,3,1,45.99,14.49,10/19/2014
26036,21915,4,0,29.99,9.49,10/19/2014
26037,21916,2,1,59.99,22.49,10/19/2014
26038,21917,1,1,49.99,19.49,10/19/2014
26039,21917,3,0,45.99,14.49,10/19/2014
26040,21918,1,1,49.99,19.49,10/19/2014
26041,21919,3,1,45.99,14.49,10/19/2014
26042,21920,1,1,49.99,19.49,10/19/2014
26043,21920,2,0,59.99,22.49,10/19/2014
26044,21921,2,1,59.99,22.49,10/19/2014
26045,21922,1,1,49.99,19.49,10/19/2014
26046,21923,1,1,49.99,19.49,10/19/2014
26047,21923,3,0,45.99,14.49,10/19/2014
26048,21924,2,1,59.99,22.49,10/19/2014
26049,21925,1,1,49.99,19.49,10/19/2014
26050,21926,1,1,49.99,19.49,10/19/2014
26051,21927,3,1,45.99,14.49,10/19/2014
26052,21928,1,1,49.99,19.49,10/19/2014
26053,21929,3,1,45.99,14.49,10/19/2014
26054,21929,4,0,29.99,9.49,10/19/2014
26055,21930,2,1,59.99,22.49,10/19/2014
26056,21930,4,0,29.99,9.49,10/19/2014
26057,21931,1,1,49.99,19.49,10/19/2014
26058,21932,1,1,49.99,19.49,10/19/2014
26059,21933,3,1,45.99,14.49,10/19/2014
26060,21933,4,0,29.99,9.49,10/19/2014
26061,21934,1,1,49.99,19.49,10/19/2014
26062,21934,3,0,45.99,14.49,10/19/2014
26063,21935,1,1,49.99,19.49,10/19/2014
26064,21936,1,1,49.99,19.49,10/19/2014
26065,21937,1,1,49.99,19.49,10/19/2014
26066,21937,4,0,29.99,9.49,10/19/2014
26067,21938,1,1,49.99,19.49,10/19/2014
26068,21939,1,1,49.99,19.49,10/20/2014
26069,21940,2,1,59.99,22.49,10/20/2014
26070,21940,4,0,29.99,9.49,10/20/2014
26071,21941,3,1,45.99,14.49,10/20/2014
26072,21941,4,0,29.99,9.49,10/20/2014
26073,21942,1,1,49.99,19.49,10/20/2014
26074,21943,2,1,59.99,22.49,10/20/2014
26075,21944,1,1,49.99,19.49,10/20/2014
26076,21945,1,1,49.99,19.49,10/20/2014
26077,21945,4,0,29.99,9.49,10/20/2014
26078,21946,2,1,59.99,22.49,10/20/2014
26079,21947,1,1,49.99,19.49,10/20/2014
26080,21948,1,1,49.99,19.49,10/20/2014
26081,21949,3,1,45.99,14.49,10/20/2014
26082,21950,1,1,49.99,19.49,10/20/2014
26083,21951,1,1,49.99,19.49,10/20/2014
26084,21952,1,1,49.99,19.49,10/20/2014
26085,21952,4,0,29.99,9.49,10/20/2014
26086,21953,1,1,49.99,19.49,10/20/2014
26087,21954,1,1,49.99,19.49,10/20/2014
26088,21955,3,1,45.99,14.49,10/20/2014
26089,21955,1,0,49.99,19.49,10/20/2014
26090,21956,2,1,59.99,22.49,10/20/2014
26091,21957,1,1,49.99,19.49,10/20/2014
26092,21957,4,0,29.99,9.49,10/20/2014
26093,21958,1,1,49.99,19.49,10/20/2014
26094,21958,2,0,59.99,22.49,10/20/2014
26095,21959,1,1,49.99,19.49,10/20/2014
26096,21959,2,0,59.99,22.49,10/20/2014
26097,21960,2,1,59.99,22.49,10/20/2014
26098,21960,3,0,45.99,14.49,10/20/2014
26099,21961,1,1,49.99,19.49,10/20/2014
26100,21961,4,0,29.99,9.49,10/20/2014
26101,21962,1,1,49.99,19.49,10/20/2014
26102,21963,1,1,49.99,19.49,10/20/2014
26103,21964,1,1,49.99,19.49,10/20/2014
26104,21965,1,1,49.99,19.49,10/20/2014
26105,21966,1,1,49.99,19.49,10/20/2014
26106,21967,1,1,49.99,19.49,10/20/2014
26107,21968,1,1,49.99,19.49,10/20/2014
26108,21969,1,1,49.99,19.49,10/20/2014
26109,21970,1,1,49.99,19.49,10/20/2014
26110,21971,1,1,49.99,19.49,10/20/2014
26111,21972,2,1,59.99,22.49,10/20/2014
26112,21972,4,0,29.99,9.49,10/20/2014
26113,21973,3,1,45.99,14.49,10/20/2014
26114,21973,4,0,29.99,9.49,10/20/2014
26115,21974,1,1,49.99,19.49,10/20/2014
26116,21974,4,0,29.99,9.49,10/20/2014
26117,21975,1,1,49.99,19.49,10/20/2014
26118,21975,4,0,29.99,9.49,10/20/2014
26119,21976,1,1,49.99,19.49,10/20/2014
26120,21977,1,1,49.99,19.49,10/20/2014
26121,21977,4,0,29.99,9.49,10/20/2014
26122,21978,1,1,49.99,19.49,10/20/2014
26123,21979,1,1,49.99,19.49,10/20/2014
26124,21980,1,1,49.99,19.49,10/20/2014
26125,21981,1,1,49.99,19.49,10/20/2014
26126,21982,3,1,45.99,14.49,10/20/2014
26127,21983,1,1,49.99,19.49,10/20/2014
26128,21984,1,1,49.99,19.49,10/20/2014
26129,21985,1,1,49.99,19.49,10/20/2014
26130,21985,4,0,29.99,9.49,10/20/2014
26131,21986,1,1,49.99,19.49,10/20/2014
26132,21986,4,0,29.99,9.49,10/20/2014
26133,21987,3,1,45.99,14.49,10/20/2014
26134,21987,4,0,29.99,9.49,10/20/2014
26135,21988,3,1,45.99,14.49,10/20/2014
26136,21989,1,1,49.99,19.49,10/20/2014
26137,21989,4,0,29.99,9.49,10/20/2014
26138,21990,3,1,45.99,14.49,10/20/2014
26139,21991,1,1,49.99,19.49,10/20/2014
26140,21991,4,0,29.99,9.49,10/20/2014
26141,21992,1,1,49.99,19.49,10/20/2014
26142,21993,1,1,49.99,19.49,10/20/2014
26143,21993,4,0,29.99,9.49,10/20/2014
26144,21994,1,1,49.99,19.49,10/20/2014
26145,21995,1,1,49.99,19.49,10/20/2014
26146,21995,3,0,45.99,14.49,10/20/2014
26147,21996,1,1,49.99,19.49,10/20/2014
26148,21997,1,1,49.99,19.49,10/20/2014
26149,21997,4,0,29.99,9.49,10/20/2014
26150,21998,1,1,49.99,19.49,10/20/2014
26151,21999,1,1,49.99,19.49,10/20/2014
26152,22000,1,1,49.99,19.49,10/21/2014
26153,22000,3,0,45.99,14.49,10/21/2014
26154,22001,1,1,49.99,19.49,10/21/2014
26155,22002,2,1,59.99,22.49,10/21/2014
26156,22002,4,0,29.99,9.49,10/21/2014
26157,22003,1,1,49.99,19.49,10/21/2014
26158,22003,4,0,29.99,9.49,10/21/2014
26159,22004,1,1,49.99,19.49,10/21/2014
26160,22005,1,1,49.99,19.49,10/21/2014
26161,22006,1,1,49.99,19.49,10/21/2014
26162,22007,1,1,49.99,19.49,10/21/2014
26163,22008,1,1,49.99,19.49,10/21/2014
26164,22008,2,0,59.99,22.49,10/21/2014
26165,22009,1,1,49.99,19.49,10/21/2014
26166,22009,3,0,45.99,14.49,10/21/2014
26167,22010,1,1,49.99,19.49,10/21/2014
26168,22010,4,0,29.99,9.49,10/21/2014
26169,22011,1,1,49.99,19.49,10/21/2014
26170,22012,1,1,49.99,19.49,10/21/2014
26171,22013,1,1,49.99,19.49,10/21/2014
26172,22013,4,0,29.99,9.49,10/21/2014
26173,22014,1,1,49.99,19.49,10/21/2014
26174,22015,3,1,45.99,14.49,10/21/2014
26175,22015,4,0,29.99,9.49,10/21/2014
26176,22016,3,1,45.99,14.49,10/21/2014
26177,22017,1,1,49.99,19.49,10/21/2014
26178,22018,3,1,45.99,14.49,10/21/2014
26179,22019,1,1,49.99,19.49,10/21/2014
26180,22019,4,0,29.99,9.49,10/21/2014
26181,22020,1,1,49.99,19.49,10/21/2014
26182,22020,4,0,29.99,9.49,10/21/2014
26183,22021,1,1,49.99,19.49,10/21/2014
26184,22021,3,0,45.99,14.49,10/21/2014
26185,22022,1,1,49.99,19.49,10/21/2014
26186,22022,4,0,29.99,9.49,10/21/2014
26187,22023,1,1,49.99,19.49,10/21/2014
26188,22023,4,0,29.99,9.49,10/21/2014
26189,22024,2,1,59.99,22.49,10/21/2014
26190,22025,1,1,49.99,19.49,10/21/2014
26191,22025,4,0,29.99,9.49,10/21/2014
26192,22026,1,1,49.99,19.49,10/21/2014
26193,22026,4,0,29.99,9.49,10/21/2014
26194,22027,1,1,49.99,19.49,10/21/2014
26195,22027,3,0,45.99,14.49,10/21/2014
26196,22028,1,1,49.99,19.49,10/21/2014
26197,22028,4,0,29.99,9.49,10/21/2014
26198,22029,3,1,45.99,14.49,10/21/2014
26199,22030,1,1,49.99,19.49,10/21/2014
26200,22031,3,1,45.99,14.49,10/21/2014
26201,22031,4,0,29.99,9.49,10/21/2014
26202,22032,1,1,49.99,19.49,10/21/2014
26203,22032,4,0,29.99,9.49,10/21/2014
26204,22033,1,1,49.99,19.49,10/21/2014
26205,22033,4,0,29.99,9.49,10/21/2014
26206,22034,1,1,49.99,19.49,10/21/2014
26207,22035,1,1,49.99,19.49,10/21/2014
26208,22036,1,1,49.99,19.49,10/21/2014
26209,22037,1,1,49.99,19.49,10/21/2014
26210,22037,4,0,29.99,9.49,10/21/2014
26211,22038,3,1,45.99,14.49,10/21/2014
26212,22039,1,1,49.99,19.49,10/21/2014
26213,22040,1,1,49.99,19.49,10/21/2014
26214,22040,2,0,59.99,22.49,10/21/2014
26215,22041,3,1,45.99,14.49,10/21/2014
26216,22042,1,1,49.99,19.49,10/21/2014
26217,22043,2,1,59.99,22.49,10/21/2014
26218,22044,1,1,49.99,19.49,10/21/2014
26219,22044,4,0,29.99,9.49,10/21/2014
26220,22045,1,1,49.99,19.49,10/21/2014
26221,22046,1,1,49.99,19.49,10/21/2014
26222,22047,2,1,59.99,22.49,10/21/2014
26223,22047,4,0,29.99,9.49,10/21/2014
26224,22048,3,1,45.99,14.49,10/21/2014
26225,22049,1,1,49.99,19.49,10/21/2014
26226,22050,1,1,49.99,19.49,10/21/2014
26227,22051,3,1,45.99,14.49,10/21/2014
26228,22051,4,0,29.99,9.49,10/21/2014
26229,22052,1,1,49.99,19.49,10/21/2014
26230,22053,2,1,59.99,22.49,10/21/2014
26231,22054,1,1,49.99,19.49,10/21/2014
26232,22055,2,1,59.99,22.49,10/21/2014
26233,22056,3,1,45.99,14.49,10/21/2014
26234,22057,3,1,45.99,14.49,10/21/2014
26235,22058,1,1,49.99,19.49,10/21/2014
26236,22058,3,0,45.99,14.49,10/21/2014
26237,22059,3,1,45.99,14.49,10/21/2014
26238,22060,1,1,49.99,19.49,10/21/2014
26239,22061,1,1,49.99,19.49,10/21/2014
26240,22062,1,1,49.99,19.49,10/21/2014
26241,22063,1,1,49.99,19.49,10/21/2014
26242,22064,3,1,45.99,14.49,10/21/2014
26243,22065,1,1,49.99,19.49,10/21/2014
26244,22066,2,1,59.99,22.49,10/21/2014
26245,22067,2,1,59.99,22.49,10/21/2014
26246,22068,3,1,45.99,14.49,10/21/2014
26247,22069,1,1,49.99,19.49,10/22/2014
26248,22070,1,1,49.99,19.49,10/22/2014
26249,22070,3,0,45.99,14.49,10/22/2014
26250,22071,1,1,49.99,19.49,10/22/2014
26251,22071,4,0,29.99,9.49,10/22/2014
26252,22072,2,1,59.99,22.49,10/22/2014
26253,22073,1,1,49.99,19.49,10/22/2014
26254,22074,1,1,49.99,19.49,10/22/2014
26255,22075,1,1,49.99,19.49,10/22/2014
26256,22076,1,1,49.99,19.49,10/22/2014
26257,22077,1,1,49.99,19.49,10/22/2014
26258,22078,2,1,59.99,22.49,10/22/2014
26259,22079,1,1,49.99,19.49,10/22/2014
26260,22079,4,0,29.99,9.49,10/22/2014
26261,22080,3,1,45.99,14.49,10/22/2014
26262,22081,1,1,49.99,19.49,10/22/2014
26263,22082,1,1,49.99,19.49,10/22/2014
26264,22083,1,1,49.99,19.49,10/22/2014
26265,22083,3,0,45.99,14.49,10/22/2014
26266,22084,2,1,59.99,22.49,10/22/2014
26267,22085,2,1,59.99,22.49,10/22/2014
26268,22086,3,1,45.99,14.49,10/22/2014
26269,22086,4,0,29.99,9.49,10/22/2014
26270,22087,3,1,45.99,14.49,10/22/2014
26271,22087,2,0,59.99,22.49,10/22/2014
26272,22088,2,1,59.99,22.49,10/22/2014
26273,22089,2,1,59.99,22.49,10/22/2014
26274,22090,1,1,49.99,19.49,10/22/2014
26275,22090,4,0,29.99,9.49,10/22/2014
26276,22091,1,1,49.99,19.49,10/22/2014
26277,22092,2,1,59.99,22.49,10/22/2014
26278,22093,1,1,49.99,19.49,10/22/2014
26279,22094,3,1,45.99,14.49,10/22/2014
26280,22094,4,0,29.99,9.49,10/22/2014
26281,22095,1,1,49.99,19.49,10/22/2014
26282,22095,4,0,29.99,9.49,10/22/2014
26283,22096,1,1,49.99,19.49,10/22/2014
26284,22097,1,1,49.99,19.49,10/22/2014
26285,22098,1,1,49.99,19.49,10/22/2014
26286,22098,4,0,29.99,9.49,10/22/2014
26287,22099,1,1,49.99,19.49,10/22/2014
26288,22099,2,0,59.99,22.49,10/22/2014
26289,22100,1,1,49.99,19.49,10/22/2014
26290,22101,3,1,45.99,14.49,10/22/2014
26291,22101,4,0,29.99,9.49,10/22/2014
26292,22102,1,1,49.99,19.49,10/22/2014
26293,22103,1,1,49.99,19.49,10/22/2014
26294,22103,2,0,59.99,22.49,10/22/2014
26295,22104,2,1,59.99,22.49,10/22/2014
26296,22104,4,0,29.99,9.49,10/22/2014
26297,22105,1,1,49.99,19.49,10/22/2014
26298,22106,3,1,45.99,14.49,10/22/2014
26299,22106,1,0,49.99,19.49,10/22/2014
26300,22107,1,1,49.99,19.49,10/22/2014
26301,22107,4,0,29.99,9.49,10/22/2014
26302,22108,1,1,49.99,19.49,10/22/2014
26303,22109,1,1,49.99,19.49,10/22/2014
26304,22110,2,1,59.99,22.49,10/22/2014
26305,22110,1,0,49.99,19.49,10/22/2014
26306,22111,1,1,49.99,19.49,10/22/2014
26307,22111,3,0,45.99,14.49,10/22/2014
26308,22112,1,1,49.99,19.49,10/22/2014
26309,22113,3,1,45.99,14.49,10/22/2014
26310,22113,4,0,29.99,9.49,10/22/2014
26311,22114,1,1,49.99,19.49,10/22/2014
26312,22114,3,0,45.99,14.49,10/22/2014
26313,22115,1,1,49.99,19.49,10/22/2014
26314,22116,1,1,49.99,19.49,10/22/2014
26315,22117,1,1,49.99,19.49,10/22/2014
26316,22118,1,1,49.99,19.49,10/22/2014
26317,22119,1,1,49.99,19.49,10/22/2014
26318,22119,4,0,29.99,9.49,10/22/2014
26319,22120,3,1,45.99,14.49,10/22/2014
26320,22120,4,0,29.99,9.49,10/22/2014
26321,22121,1,1,49.99,19.49,10/22/2014
26322,22122,1,1,49.99,19.49,10/22/2014
26323,22122,4,0,29.99,9.49,10/22/2014
26324,22123,1,1,49.99,19.49,10/22/2014
26325,22123,4,0,29.99,9.49,10/22/2014
26326,22124,1,1,49.99,19.49,10/22/2014
26327,22125,1,1,49.99,19.49,10/22/2014
26328,22126,2,1,59.99,22.49,10/22/2014
26329,22126,4,0,29.99,9.49,10/22/2014
26330,22127,3,1,45.99,14.49,10/22/2014
26331,22128,1,1,49.99,19.49,10/22/2014
26332,22129,2,1,59.99,22.49,10/22/2014
26333,22130,1,1,49.99,19.49,10/22/2014
26334,22131,1,1,49.99,19.49,10/22/2014
26335,22131,4,0,29.99,9.49,10/22/2014
26336,22132,1,1,49.99,19.49,10/22/2014
26337,22132,4,0,29.99,9.49,10/22/2014
26338,22133,1,1,49.99,19.49,10/22/2014
26339,22134,2,1,59.99,22.49,10/22/2014
26340,22135,3,1,45.99,14.49,10/22/2014
26341,22136,1,1,49.99,19.49,10/22/2014
26342,22137,1,1,49.99,19.49,10/22/2014
26343,22138,1,1,49.99,19.49,10/22/2014
26344,22139,1,1,49.99,19.49,10/22/2014
26345,22139,3,0,45.99,14.49,10/22/2014
26346,22140,2,1,59.99,22.49,10/22/2014
26347,22141,1,1,49.99,19.49,10/22/2014
26348,22142,1,1,49.99,19.49,10/22/2014
26349,22143,1,1,49.99,19.49,10/22/2014
26350,22144,1,1,49.99,19.49,10/23/2014
26351,22145,1,1,49.99,19.49,10/23/2014
26352,22146,1,1,49.99,19.49,10/23/2014
26353,22147,1,1,49.99,19.49,10/23/2014
26354,22147,4,0,29.99,9.49,10/23/2014
26355,22148,1,1,49.99,19.49,10/23/2014
26356,22149,1,1,49.99,19.49,10/23/2014
26357,22150,1,1,49.99,19.49,10/23/2014
26358,22151,1,1,49.99,19.49,10/23/2014
26359,22151,4,0,29.99,9.49,10/23/2014
26360,22152,3,1,45.99,14.49,10/23/2014
26361,22152,1,0,49.99,19.49,10/23/2014
26362,22153,1,1,49.99,19.49,10/23/2014
26363,22154,1,1,49.99,19.49,10/23/2014
26364,22154,4,0,29.99,9.49,10/23/2014
26365,22155,1,1,49.99,19.49,10/23/2014
26366,22155,3,0,45.99,14.49,10/23/2014
26367,22156,1,1,49.99,19.49,10/23/2014
26368,22157,3,1,45.99,14.49,10/23/2014
26369,22158,1,1,49.99,19.49,10/23/2014
26370,22159,1,1,49.99,19.49,10/23/2014
26371,22159,4,0,29.99,9.49,10/23/2014
26372,22160,3,1,45.99,14.49,10/23/2014
26373,22161,1,1,49.99,19.49,10/23/2014
26374,22161,4,0,29.99,9.49,10/23/2014
26375,22162,1,1,49.99,19.49,10/23/2014
26376,22162,2,0,59.99,22.49,10/23/2014
26377,22163,2,1,59.99,22.49,10/23/2014
26378,22164,1,1,49.99,19.49,10/23/2014
26379,22164,4,0,29.99,9.49,10/23/2014
26380,22165,2,1,59.99,22.49,10/23/2014
26381,22166,1,1,49.99,19.49,10/23/2014
26382,22167,1,1,49.99,19.49,10/23/2014
26383,22167,4,0,29.99,9.49,10/23/2014
26384,22168,3,1,45.99,14.49,10/23/2014
26385,22169,1,1,49.99,19.49,10/23/2014
26386,22169,3,0,45.99,14.49,10/23/2014
26387,22170,1,1,49.99,19.49,10/23/2014
26388,22171,1,1,49.99,19.49,10/23/2014
26389,22171,4,0,29.99,9.49,10/23/2014
26390,22172,2,1,59.99,22.49,10/23/2014
26391,22173,1,1,49.99,19.49,10/23/2014
26392,22174,1,1,49.99,19.49,10/23/2014
26393,22175,1,1,49.99,19.49,10/23/2014
26394,22175,3,0,45.99,14.49,10/23/2014
26395,22176,3,1,45.99,14.49,10/23/2014
26396,22177,3,1,45.99,14.49,10/23/2014
26397,22177,4,0,29.99,9.49,10/23/2014
26398,22178,1,1,49.99,19.49,10/23/2014
26399,22179,1,1,49.99,19.49,10/23/2014
26400,22180,1,1,49.99,19.49,10/23/2014
26401,22181,1,1,49.99,19.49,10/23/2014
26402,22181,4,0,29.99,9.49,10/23/2014
26403,22182,1,1,49.99,19.49,10/23/2014
26404,22182,4,0,29.99,9.49,10/23/2014
26405,22183,2,1,59.99,22.49,10/23/2014
26406,22184,1,1,49.99,19.49,10/23/2014
26407,22184,4,0,29.99,9.49,10/23/2014
26408,22185,3,1,45.99,14.49,10/23/2014
26409,22185,4,0,29.99,9.49,10/23/2014
26410,22186,1,1,49.99,19.49,10/23/2014
26411,22186,4,0,29.99,9.49,10/23/2014
26412,22187,3,1,45.99,14.49,10/23/2014
26413,22188,1,1,49.99,19.49,10/23/2014
26414,22189,1,1,49.99,19.49,10/23/2014
26415,22190,1,1,49.99,19.49,10/23/2014
26416,22191,2,1,59.99,22.49,10/23/2014
26417,22192,1,1,49.99,19.49,10/23/2014
26418,22192,4,0,29.99,9.49,10/23/2014
26419,22193,1,1,49.99,19.49,10/23/2014
26420,22194,1,1,49.99,19.49,10/23/2014
26421,22195,1,1,49.99,19.49,10/23/2014
26422,22196,3,1,45.99,14.49,10/23/2014
26423,22197,3,1,45.99,14.49,10/24/2014
26424,22197,1,0,49.99,19.49,10/24/2014
26425,22198,1,1,49.99,19.49,10/24/2014
26426,22198,4,0,29.99,9.49,10/24/2014
26427,22199,2,1,59.99,22.49,10/24/2014
26428,22200,1,1,49.99,19.49,10/24/2014
26429,22200,4,0,29.99,9.49,10/24/2014
26430,22201,1,1,49.99,19.49,10/24/2014
26431,22201,4,0,29.99,9.49,10/24/2014
26432,22202,1,1,49.99,19.49,10/24/2014
26433,22203,1,1,49.99,19.49,10/24/2014
26434,22204,3,1,45.99,14.49,10/24/2014
26435,22204,1,0,49.99,19.49,10/24/2014
26436,22205,1,1,49.99,19.49,10/24/2014
26437,22206,3,1,45.99,14.49,10/24/2014
26438,22206,1,0,49.99,19.49,10/24/2014
26439,22207,1,1,49.99,19.49,10/24/2014
26440,22207,4,0,29.99,9.49,10/24/2014
26441,22208,1,1,49.99,19.49,10/24/2014
26442,22209,1,1,49.99,19.49,10/24/2014
26443,22210,1,1,49.99,19.49,10/24/2014
26444,22211,1,1,49.99,19.49,10/24/2014
26445,22212,1,1,49.99,19.49,10/24/2014
26446,22213,3,1,45.99,14.49,10/24/2014
26447,22213,4,0,29.99,9.49,10/24/2014
26448,22214,3,1,45.99,14.49,10/24/2014
26449,22215,1,1,49.99,19.49,10/24/2014
26450,22215,4,0,29.99,9.49,10/24/2014
26451,22216,1,1,49.99,19.49,10/24/2014
26452,22217,1,1,49.99,19.49,10/24/2014
26453,22218,2,1,59.99,22.49,10/24/2014
26454,22219,1,1,49.99,19.49,10/24/2014
26455,22219,4,0,29.99,9.49,10/24/2014
26456,22220,1,1,49.99,19.49,10/24/2014
26457,22220,4,0,29.99,9.49,10/24/2014
26458,22221,1,1,49.99,19.49,10/24/2014
26459,22222,3,1,45.99,14.49,10/24/2014
26460,22223,1,1,49.99,19.49,10/24/2014
26461,22223,3,0,45.99,14.49,10/24/2014
26462,22224,1,1,49.99,19.49,10/24/2014
26463,22225,3,1,45.99,14.49,10/24/2014
26464,22226,1,1,49.99,19.49,10/24/2014
26465,22226,2,0,59.99,22.49,10/24/2014
26466,22227,1,1,49.99,19.49,10/24/2014
26467,22228,1,1,49.99,19.49,10/24/2014
26468,22228,2,0,59.99,22.49,10/24/2014
26469,22229,3,1,45.99,14.49,10/24/2014
26470,22230,1,1,49.99,19.49,10/24/2014
26471,22230,4,0,29.99,9.49,10/24/2014
26472,22231,1,1,49.99,19.49,10/24/2014
26473,22231,4,0,29.99,9.49,10/24/2014
26474,22232,1,1,49.99,19.49,10/24/2014
26475,22232,2,0,59.99,22.49,10/24/2014
26476,22233,1,1,49.99,19.49,10/24/2014
26477,22233,4,0,29.99,9.49,10/24/2014
26478,22234,1,1,49.99,19.49,10/24/2014
26479,22235,1,1,49.99,19.49,10/24/2014
26480,22236,2,1,59.99,22.49,10/24/2014
26481,22237,1,1,49.99,19.49,10/24/2014
26482,22237,4,0,29.99,9.49,10/24/2014
26483,22238,1,1,49.99,19.49,10/24/2014
26484,22239,1,1,49.99,19.49,10/24/2014
26485,22240,1,1,49.99,19.49,10/24/2014
26486,22241,1,1,49.99,19.49,10/24/2014
26487,22241,3,0,45.99,14.49,10/24/2014
26488,22242,2,1,59.99,22.49,10/24/2014
26489,22242,4,0,29.99,9.49,10/24/2014
26490,22243,1,1,49.99,19.49,10/24/2014
26491,22244,1,1,49.99,19.49,10/24/2014
26492,22245,1,1,49.99,19.49,10/24/2014
26493,22245,2,0,59.99,22.49,10/24/2014
26494,22246,3,1,45.99,14.49,10/24/2014
26495,22246,1,0,49.99,19.49,10/24/2014
26496,22247,1,1,49.99,19.49,10/24/2014
26497,22247,4,0,29.99,9.49,10/24/2014
26498,22248,1,1,49.99,19.49,10/24/2014
26499,22249,3,1,45.99,14.49,10/24/2014
26500,22249,4,0,29.99,9.49,10/24/2014
26501,22250,1,1,49.99,19.49,10/24/2014
26502,22250,4,0,29.99,9.49,10/24/2014
26503,22251,1,1,49.99,19.49,10/24/2014
26504,22252,2,1,59.99,22.49,10/24/2014
26505,22252,4,0,29.99,9.49,10/24/2014
26506,22253,1,1,49.99,19.49,10/24/2014
26507,22253,3,0,45.99,14.49,10/24/2014
26508,22254,1,1,49.99,19.49,10/25/2014
26509,22254,2,0,59.99,22.49,10/25/2014
26510,22255,3,1,45.99,14.49,10/25/2014
26511,22256,1,1,49.99,19.49,10/25/2014
26512,22256,4,0,29.99,9.49,10/25/2014
26513,22257,2,1,59.99,22.49,10/25/2014
26514,22258,1,1,49.99,19.49,10/25/2014
26515,22258,4,0,29.99,9.49,10/25/2014
26516,22259,1,1,49.99,19.49,10/25/2014
26517,22260,1,1,49.99,19.49,10/25/2014
26518,22261,2,1,59.99,22.49,10/25/2014
26519,22262,1,1,49.99,19.49,10/25/2014
26520,22263,1,1,49.99,19.49,10/25/2014
26521,22264,1,1,49.99,19.49,10/25/2014
26522,22265,1,1,49.99,19.49,10/25/2014
26523,22265,4,0,29.99,9.49,10/25/2014
26524,22266,1,1,49.99,19.49,10/25/2014
26525,22266,4,0,29.99,9.49,10/25/2014
26526,22267,1,1,49.99,19.49,10/25/2014
26527,22268,3,1,45.99,14.49,10/25/2014
26528,22269,1,1,49.99,19.49,10/25/2014
26529,22269,3,0,45.99,14.49,10/25/2014
26530,22270,2,1,59.99,22.49,10/25/2014
26531,22270,4,0,29.99,9.49,10/25/2014
26532,22271,1,1,49.99,19.49,10/25/2014
26533,22272,3,1,45.99,14.49,10/26/2014
26534,22272,4,0,29.99,9.49,10/26/2014
26535,22273,1,1,49.99,19.49,10/26/2014
26536,22273,3,0,45.99,14.49,10/26/2014
26537,22274,1,1,49.99,19.49,10/26/2014
26538,22274,4,0,29.99,9.49,10/26/2014
26539,22275,2,1,59.99,22.49,10/26/2014
26540,22276,3,1,45.99,14.49,10/26/2014
26541,22277,1,1,49.99,19.49,10/26/2014
26542,22278,1,1,49.99,19.49,10/26/2014
26543,22279,2,1,59.99,22.49,10/26/2014
26544,22280,3,1,45.99,14.49,10/26/2014
26545,22280,4,0,29.99,9.49,10/26/2014
26546,22281,1,1,49.99,19.49,10/26/2014
26547,22282,2,1,59.99,22.49,10/26/2014
26548,22283,1,1,49.99,19.49,10/26/2014
26549,22284,1,1,49.99,19.49,10/26/2014
26550,22285,1,1,49.99,19.49,10/26/2014
26551,22285,2,0,59.99,22.49,10/26/2014
26552,22286,1,1,49.99,19.49,10/26/2014
26553,22287,2,1,59.99,22.49,10/26/2014
26554,22288,1,1,49.99,19.49,10/26/2014
26555,22288,3,0,45.99,14.49,10/26/2014
26556,22289,1,1,49.99,19.49,10/26/2014
26557,22290,1,1,49.99,19.49,10/26/2014
26558,22291,1,1,49.99,19.49,10/26/2014
26559,22292,1,1,49.99,19.49,10/26/2014
26560,22293,1,1,49.99,19.49,10/27/2014
26561,22294,1,1,49.99,19.49,10/27/2014
26562,22294,4,0,29.99,9.49,10/27/2014
