order_id,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,created_at
20261,322337,273319,1,1,49.99,19.49,9/15/2014
20262,322347,273326,1,2,79.98,28.98,9/15/2014
20263,322377,273353,3,2,105.98,36.98,9/15/2014
20264,322399,273368,1,1,49.99,19.49,9/15/2014
20265,322398,267949,1,2,79.98,28.98,9/15/2014
20266,322428,273394,1,2,79.98,28.98,9/15/2014
20267,322431,273396,1,1,49.99,19.49,9/15/2014
20268,322446,273408,1,1,49.99,19.49,9/15/2014
20269,322443,233783,1,2,79.98,28.98,9/15/2014
20270,322458,273419,2,1,59.99,22.49,9/15/2014
20271,322471,273430,1,1,49.99,19.49,9/15/2014
20272,322499,273452,1,1,49.99,19.49,9/15/2014
20273,322501,273453,1,1,49.99,19.49,9/15/2014
20274,322527,251880,1,2,95.98,33.98,9/15/2014
20275,322529,273475,1,2,95.98,33.98,9/15/2014
20276,322532,268179,1,2,95.98,33.98,9/15/2014
20277,322563,273504,1,2,79.98,28.98,9/16/2014
20278,322560,273501,2,1,59.99,22.49,9/16/2014
20279,322572,226329,1,1,49.99,19.49,9/16/2014
20280,322573,273511,1,1,49.99,19.49,9/16/2014
20281,322582,231931,2,1,59.99,22.49,9/16/2014
20282,322615,261232,1,2,79.98,28.98,9/16/2014
20283,322619,273545,1,1,49.99,19.49,9/16/2014
20284,322624,273550,3,2,105.98,36.98,9/16/2014
20285,322636,273558,3,2,75.98,23.98,9/16/2014
20286,322647,260511,1,1,49.99,19.49,9/16/2014
20287,322651,234248,2,1,59.99,22.49,9/16/2014
20288,322654,273570,3,1,45.99,14.49,9/16/2014
20289,322660,255786,1,1,49.99,19.49,9/16/2014
20290,322673,253969,2,1,59.99,22.49,9/16/2014
20291,322677,273590,1,2,95.98,33.98,9/16/2014
20292,322685,223525,1,1,49.99,19.49,9/16/2014
20293,322695,273603,1,1,49.99,19.49,9/16/2014
20294,322702,273608,1,2,95.98,33.98,9/16/2014
20295,322722,273624,1,1,49.99,19.49,9/16/2014
20296,322749,273647,2,2,89.98,31.98,9/16/2014
20297,322771,273667,1,1,49.99,19.49,9/16/2014
20298,322800,247169,1,1,49.99,19.49,9/16/2014
20299,322801,273691,1,2,79.98,28.98,9/16/2014
20300,322817,273704,3,1,45.99,14.49,9/16/2014
20301,322841,273725,1,1,49.99,19.49,9/16/2014
20302,322867,252429,1,2,79.98,28.98,9/16/2014
20303,322864,273743,1,2,109.98,41.98,9/16/2014
20304,322869,273747,1,1,49.99,19.49,9/16/2014
20305,322877,273753,1,1,49.99,19.49,9/16/2014
20306,322880,269020,3,1,45.99,14.49,9/16/2014
20307,322925,273791,2,1,59.99,22.49,9/16/2014
20308,322946,273807,1,1,49.99,19.49,9/16/2014
20309,322968,273828,1,1,49.99,19.49,9/16/2014
20310,322969,273829,1,2,79.98,28.98,9/16/2014
20311,322970,273830,1,1,49.99,19.49,9/16/2014
20312,323009,273859,3,1,45.99,14.49,9/16/2014
20313,323039,273886,1,1,49.99,19.49,9/16/2014
20314,323113,273949,1,2,109.98,41.98,9/16/2014
20315,323131,273961,1,1,49.99,19.49,9/16/2014
20316,323160,234718,2,1,59.99,22.49,9/16/2014
20317,323166,273991,1,1,49.99,19.49,9/16/2014
20318,323215,241092,1,2,79.98,28.98,9/16/2014
20319,323227,274041,2,1,59.99,22.49,9/16/2014
20320,323223,274037,1,1,49.99,19.49,9/16/2014
20321,323233,234878,1,1,49.99,19.49,9/16/2014
20322,323236,274047,2,2,89.98,31.98,9/16/2014
20323,323243,274053,1,1,49.99,19.49,9/16/2014
20324,323242,274052,1,2,79.98,28.98,9/16/2014
20325,323241,274051,3,1,45.99,14.49,9/16/2014
20326,323250,274060,1,1,49.99,19.49,9/16/2014
20327,323252,274062,1,1,49.99,19.49,9/16/2014
20328,323259,274068,2,2,89.98,31.98,9/16/2014
20329,323263,274072,1,1,49.99,19.49,9/16/2014
20330,323269,274078,1,2,79.98,28.98,9/16/2014
20331,323306,274109,1,1,49.99,19.49,9/17/2014
20332,323321,274123,1,1,49.99,19.49,9/17/2014
20333,323328,272510,1,1,49.99,19.49,9/17/2014
20334,323331,248885,1,2,79.98,28.98,9/17/2014
20335,323340,274140,1,1,49.99,19.49,9/17/2014
20336,323343,274142,1,1,49.99,19.49,9/17/2014
20337,323349,274148,1,2,95.98,33.98,9/17/2014
20338,323352,274151,1,2,79.98,28.98,9/17/2014
20339,323378,236631,2,2,89.98,31.98,9/17/2014
20340,323387,274180,2,1,59.99,22.49,9/17/2014
20341,323406,274198,2,2,89.98,31.98,9/17/2014
20342,323407,274199,1,1,49.99,19.49,9/17/2014
20343,323429,274216,1,1,49.99,19.49,9/17/2014
20344,323457,244083,1,2,109.98,41.98,9/17/2014
20345,323473,274255,1,2,95.98,33.98,9/17/2014
20346,323477,274259,1,2,79.98,28.98,9/17/2014
20347,323476,274258,2,2,89.98,31.98,9/17/2014
20348,323489,250668,2,1,59.99,22.49,9/17/2014
20349,323508,274286,1,1,49.99,19.49,9/17/2014
20350,323515,246659,1,2,79.98,28.98,9/17/2014
20351,323527,274302,1,1,49.99,19.49,9/17/2014
20352,323552,274324,1,1,49.99,19.49,9/17/2014
20353,323587,245926,1,2,79.98,28.98,9/17/2014
20354,323595,228853,3,1,45.99,14.49,9/17/2014
20355,323649,274408,2,1,59.99,22.49,9/17/2014
20356,323654,274412,1,1,49.99,19.49,9/17/2014
20357,323647,274406,3,1,45.99,14.49,9/17/2014
20358,323655,274413,1,2,79.98,28.98,9/17/2014
20359,323681,214125,2,1,59.99,22.49,9/17/2014
20360,323708,274454,1,1,49.99,19.49,9/17/2014
20361,323721,274465,1,2,95.98,33.98,9/17/2014
20362,323732,274471,1,1,49.99,19.49,9/17/2014
20363,323745,274481,1,1,49.99,19.49,9/17/2014
20364,323757,227239,1,1,49.99,19.49,9/17/2014
20365,323752,237546,1,1,49.99,19.49,9/17/2014
20366,323769,274497,1,1,49.99,19.49,9/17/2014
20367,323768,274496,2,1,59.99,22.49,9/17/2014
20368,323767,274495,3,1,45.99,14.49,9/17/2014
20369,323817,274539,1,2,79.98,28.98,9/17/2014
20370,323836,274551,3,1,45.99,14.49,9/17/2014
20371,323865,274577,1,2,95.98,33.98,9/17/2014
20372,323874,265394,1,1,49.99,19.49,9/17/2014
20373,323897,274600,1,1,49.99,19.49,9/17/2014
20374,323898,274601,3,1,45.99,14.49,9/17/2014
20375,323922,274622,1,1,49.99,19.49,9/17/2014
20376,323970,240536,1,2,79.98,28.98,9/17/2014
20377,323978,274665,1,1,49.99,19.49,9/17/2014
20378,323998,274683,3,1,45.99,14.49,9/17/2014
20379,323996,274681,1,1,49.99,19.49,9/17/2014
20380,324048,274725,1,2,79.98,28.98,9/17/2014
20381,324058,274732,1,1,49.99,19.49,9/17/2014
20382,324057,274731,1,2,95.98,33.98,9/17/2014
20383,324062,274736,2,1,59.99,22.49,9/17/2014
20384,324071,274743,1,1,49.99,19.49,9/17/2014
20385,324082,274749,1,1,49.99,19.49,9/17/2014
20386,324112,274774,1,1,49.99,19.49,9/18/2014
20387,324129,274785,3,1,45.99,14.49,9/18/2014
20388,324168,274821,1,1,49.99,19.49,9/18/2014
20389,324190,235925,1,1,49.99,19.49,9/18/2014
20390,324202,274850,3,1,45.99,14.49,9/18/2014
20391,324201,274849,3,1,45.99,14.49,9/18/2014
20392,324237,274881,1,2,79.98,28.98,9/18/2014
20393,324247,256606,1,1,49.99,19.49,9/18/2014
20394,324281,274916,2,1,59.99,22.49,9/18/2014
20395,324299,274927,3,1,45.99,14.49,9/18/2014
20396,324307,274935,1,2,79.98,28.98,9/18/2014
20397,324321,265073,1,1,49.99,19.49,9/18/2014
20398,324320,274946,1,2,79.98,28.98,9/18/2014
20399,324370,251708,1,2,79.98,28.98,9/18/2014
20400,324381,274998,3,1,45.99,14.49,9/18/2014
20401,324387,275003,3,2,75.98,23.98,9/18/2014
20402,324396,275012,1,1,49.99,19.49,9/18/2014
20403,324417,259617,1,1,49.99,19.49,9/18/2014
20404,324441,275049,1,1,49.99,19.49,9/18/2014
20405,324444,275052,1,1,49.99,19.49,9/18/2014
20406,324450,275055,1,1,49.99,19.49,9/18/2014
20407,324462,275066,2,1,59.99,22.49,9/18/2014
20408,324472,275073,3,2,95.98,33.98,9/18/2014
20409,324486,275082,1,1,49.99,19.49,9/18/2014
20410,324488,235965,3,1,45.99,14.49,9/18/2014
20411,324492,275086,1,1,49.99,19.49,9/18/2014
20412,324496,269786,1,2,79.98,28.98,9/18/2014
20413,324504,275093,1,1,49.99,19.49,9/18/2014
20414,324509,275096,1,1,49.99,19.49,9/18/2014
20415,324513,275099,1,1,49.99,19.49,9/18/2014
20416,324512,275098,2,1,59.99,22.49,9/18/2014
20417,324516,275101,1,1,49.99,19.49,9/18/2014
20418,324520,275104,1,1,49.99,19.49,9/18/2014
20419,324534,240887,1,2,109.98,41.98,9/18/2014
20420,324531,243437,3,1,45.99,14.49,9/18/2014
20421,324533,275116,1,2,95.98,33.98,9/18/2014
20422,324539,223445,1,2,95.98,33.98,9/18/2014
20423,324573,275144,1,2,79.98,28.98,9/18/2014
20424,324619,275181,1,1,49.99,19.49,9/18/2014
20425,324631,255385,2,1,59.99,22.49,9/18/2014
20426,324641,257441,2,2,89.98,31.98,9/18/2014
20427,324666,275211,1,1,49.99,19.49,9/18/2014
20428,324674,275216,1,2,79.98,28.98,9/18/2014
20429,324682,275223,1,1,49.99,19.49,9/18/2014
20430,324688,275229,2,1,59.99,22.49,9/18/2014
20431,324700,275237,2,1,59.99,22.49,9/18/2014
20432,324705,261840,1,1,49.99,19.49,9/18/2014
20433,324707,275242,1,1,49.99,19.49,9/18/2014
20434,324751,275284,1,2,79.98,28.98,9/18/2014
20435,324772,257446,1,1,49.99,19.49,9/18/2014
20436,324791,275319,1,2,79.98,28.98,9/18/2014
20437,324800,275326,1,2,79.98,28.98,9/18/2014
20438,324799,265390,3,1,45.99,14.49,9/18/2014
20439,324814,275339,1,1,49.99,19.49,9/18/2014
20440,324820,275344,1,1,49.99,19.49,9/18/2014
20441,324833,275352,1,1,49.99,19.49,9/19/2014
20442,324839,275358,1,2,79.98,28.98,9/19/2014
20443,324842,275361,1,2,79.98,28.98,9/19/2014
20444,324850,267794,2,1,59.99,22.49,9/19/2014
20445,324858,275374,1,1,49.99,19.49,9/19/2014
20446,324863,242690,1,1,49.99,19.49,9/19/2014
20447,324865,275380,1,1,49.99,19.49,9/19/2014
20448,324870,275384,1,2,95.98,33.98,9/19/2014
20449,324876,275390,1,2,95.98,33.98,9/19/2014
20450,324879,275392,1,1,49.99,19.49,9/19/2014
20451,324882,275394,2,1,59.99,22.49,9/19/2014
20452,324889,275401,1,1,49.99,19.49,9/19/2014
20453,324910,270496,2,1,59.99,22.49,9/19/2014
20454,324922,275422,1,1,49.99,19.49,9/19/2014
20455,324928,265619,1,2,79.98,28.98,9/19/2014
20456,324926,275425,1,2,95.98,33.98,9/19/2014
20457,324935,275431,1,1,49.99,19.49,9/19/2014
20458,324933,275429,1,1,49.99,19.49,9/19/2014
20459,324960,275450,1,2,79.98,28.98,9/19/2014
20460,324982,275469,1,2,79.98,28.98,9/19/2014
20461,324990,275475,1,1,49.99,19.49,9/19/2014
20462,325000,275485,1,2,79.98,28.98,9/19/2014
20463,325040,275516,1,2,95.98,33.98,9/19/2014
20464,325043,256393,1,2,95.98,33.98,9/19/2014
20465,325051,275524,3,1,45.99,14.49,9/19/2014
20466,325053,275526,1,1,49.99,19.49,9/19/2014
20467,325046,275520,1,2,79.98,28.98,9/19/2014
20468,325054,271856,1,1,49.99,19.49,9/19/2014
20469,325080,275545,1,2,79.98,28.98,9/19/2014
20470,325085,275550,1,1,49.99,19.49,9/19/2014
20471,325088,275553,1,2,79.98,28.98,9/19/2014
20472,325124,275586,1,1,49.99,19.49,9/19/2014
20473,325178,243230,1,1,49.99,19.49,9/19/2014
20474,325199,243447,1,1,49.99,19.49,9/19/2014
20475,325210,275655,3,1,45.99,14.49,9/19/2014
20476,325232,275673,1,2,109.98,41.98,9/19/2014
20477,325234,275675,1,1,49.99,19.49,9/19/2014
20478,325242,275683,2,1,59.99,22.49,9/19/2014
20479,325253,275693,1,1,49.99,19.49,9/19/2014
20480,325271,275708,1,2,95.98,33.98,9/19/2014
20481,325283,275718,1,1,49.99,19.49,9/19/2014
20482,325287,275721,1,1,49.99,19.49,9/19/2014
20483,325285,275719,1,2,79.98,28.98,9/19/2014
20484,325291,275724,1,1,49.99,19.49,9/19/2014
20485,325299,275730,1,1,49.99,19.49,9/19/2014
20486,325306,275737,1,1,49.99,19.49,9/19/2014
20487,325308,235122,2,1,59.99,22.49,9/19/2014
20488,325318,275747,1,1,49.99,19.49,9/19/2014
20489,325330,275759,1,1,49.99,19.49,9/19/2014
20490,325357,275783,1,2,79.98,28.98,9/19/2014
20491,325365,275791,2,1,59.99,22.49,9/19/2014
20492,325366,275792,1,1,49.99,19.49,9/19/2014
20493,325376,275799,1,1,49.99,19.49,9/19/2014
20494,325408,240637,1,1,49.99,19.49,9/19/2014
20495,325425,275834,3,1,45.99,14.49,9/19/2014
20496,325440,275848,2,2,89.98,31.98,9/19/2014
20497,325448,253027,1,1,49.99,19.49,9/19/2014
20498,325450,275856,1,1,49.99,19.49,9/19/2014
20499,325457,275862,1,2,95.98,33.98,9/19/2014
20500,325459,275864,2,1,59.99,22.49,9/19/2014
20501,325474,275875,1,1,49.99,19.49,9/19/2014
20502,325482,275880,1,1,49.99,19.49,9/19/2014
20503,325487,275885,3,1,45.99,14.49,9/19/2014
20504,325567,244092,1,1,49.99,19.49,9/20/2014
20505,325569,259339,1,1,49.99,19.49,9/20/2014
20506,325568,275950,2,2,89.98,31.98,9/20/2014
20507,325580,275961,3,1,45.99,14.49,9/20/2014
20508,325604,248399,2,1,59.99,22.49,9/20/2014
20509,325624,275997,2,1,59.99,22.49,9/20/2014
20510,325637,276008,1,2,95.98,33.98,9/20/2014
20511,325639,253683,1,1,49.99,19.49,9/20/2014
20512,325638,245595,1,1,49.99,19.49,9/20/2014
20513,325660,254332,1,2,109.98,41.98,9/20/2014
20514,325671,276034,1,2,79.98,28.98,9/20/2014
20515,325672,276035,1,2,79.98,28.98,9/20/2014
20516,325676,276039,1,2,79.98,28.98,9/20/2014
20517,325685,271999,1,2,95.98,33.98,9/20/2014
20518,325708,276063,1,2,79.98,28.98,9/20/2014
20519,325721,239716,1,2,79.98,28.98,9/20/2014
20520,325722,276074,1,1,49.99,19.49,9/20/2014
20521,325726,246996,2,2,89.98,31.98,9/20/2014
20522,325731,276081,1,1,49.99,19.49,9/20/2014
20523,325740,272442,3,2,75.98,23.98,9/20/2014
20524,325743,276091,1,1,49.99,19.49,9/20/2014
20525,325749,254546,1,2,79.98,28.98,9/20/2014
20526,325778,276118,1,1,49.99,19.49,9/20/2014
20527,325815,276144,1,2,79.98,28.98,9/20/2014
20528,325820,276149,1,1,49.99,19.49,9/20/2014
20529,325825,276151,1,2,79.98,28.98,9/20/2014
20530,325845,276168,1,2,79.98,28.98,9/20/2014
20531,325858,276177,1,1,49.99,19.49,9/20/2014
20532,325866,276184,1,1,49.99,19.49,9/20/2014
20533,325869,276187,1,2,79.98,28.98,9/20/2014
20534,325876,266220,1,1,49.99,19.49,9/20/2014
20535,325879,276194,1,2,79.98,28.98,9/20/2014
20536,325889,273088,1,1,49.99,19.49,9/21/2014
20537,325914,276227,1,1,49.99,19.49,9/21/2014
20538,325985,276287,1,1,49.99,19.49,9/21/2014
20539,325998,276298,3,2,75.98,23.98,9/21/2014
20540,326001,276300,1,2,109.98,41.98,9/21/2014
20541,326005,261548,1,2,79.98,28.98,9/21/2014
20542,326016,276313,1,2,79.98,28.98,9/21/2014
20543,326030,276324,3,1,45.99,14.49,9/21/2014
20544,326057,276346,2,1,59.99,22.49,9/21/2014
20545,326063,243200,1,1,49.99,19.49,9/21/2014
20546,326071,276357,3,1,45.99,14.49,9/21/2014
20547,326075,276361,1,1,49.99,19.49,9/21/2014
20548,326121,276397,1,1,49.99,19.49,9/21/2014
20549,326144,276418,1,1,49.99,19.49,9/21/2014
20550,326159,276433,1,1,49.99,19.49,9/21/2014
20551,326162,276436,2,2,89.98,31.98,9/21/2014
20552,326164,276438,1,1,49.99,19.49,9/21/2014
20553,326171,250847,1,1,49.99,19.49,9/21/2014
20554,326209,276471,2,1,59.99,22.49,9/21/2014
20555,326215,276474,1,2,95.98,33.98,9/21/2014
20556,326238,276492,1,1,49.99,19.49,9/21/2014
20557,326265,276513,1,1,49.99,19.49,9/21/2014
20558,326271,276516,1,1,49.99,19.49,9/22/2014
20559,326275,257098,1,1,49.99,19.49,9/22/2014
20560,326285,276527,3,2,95.98,33.98,9/22/2014
20561,326287,276528,1,1,49.99,19.49,9/22/2014
20562,326294,242256,1,2,109.98,41.98,9/22/2014
20563,326305,276543,2,1,59.99,22.49,9/22/2014
20564,326322,276557,1,1,49.99,19.49,9/22/2014
20565,326324,276559,1,2,79.98,28.98,9/22/2014
20566,326359,276586,1,2,95.98,33.98,9/22/2014
20567,326386,276608,1,1,49.99,19.49,9/22/2014
20568,326387,276609,1,1,49.99,19.49,9/22/2014
20569,326399,276616,1,1,49.99,19.49,9/22/2014
20570,326441,276651,1,2,79.98,28.98,9/22/2014
20571,326463,276667,1,2,79.98,28.98,9/22/2014
20572,326469,266108,1,2,79.98,28.98,9/22/2014
20573,326480,270962,1,1,49.99,19.49,9/22/2014
20574,326511,276708,2,1,59.99,22.49,9/22/2014
20575,326523,276718,1,1,49.99,19.49,9/22/2014
20576,326544,276734,1,2,79.98,28.98,9/22/2014
20577,326547,276737,3,1,45.99,14.49,9/22/2014
20578,326557,260267,1,2,95.98,33.98,9/22/2014
20579,326612,276787,3,2,75.98,23.98,9/22/2014
20580,326611,276786,1,1,49.99,19.49,9/22/2014
20581,326638,276809,1,2,79.98,28.98,9/22/2014
20582,326635,276806,1,1,49.99,19.49,9/22/2014
20583,326653,276821,1,1,49.99,19.49,9/22/2014
20584,326664,276831,1,2,95.98,33.98,9/22/2014
20585,326672,276837,3,2,105.98,36.98,9/22/2014
20586,326673,276838,1,2,79.98,28.98,9/22/2014
20587,326668,276835,1,2,109.98,41.98,9/22/2014
20588,326677,273047,1,2,79.98,28.98,9/22/2014
20589,326682,276845,1,1,49.99,19.49,9/22/2014
20590,326715,276871,3,1,45.99,14.49,9/22/2014
20591,326722,255734,1,1,49.99,19.49,9/22/2014
20592,326751,276897,1,1,49.99,19.49,9/22/2014
20593,326758,276901,1,1,49.99,19.49,9/22/2014
20594,326775,276913,2,1,59.99,22.49,9/22/2014
20595,326777,276914,2,2,89.98,31.98,9/22/2014
20596,326800,276932,1,2,79.98,28.98,9/22/2014
20597,326797,276929,2,1,59.99,22.49,9/22/2014
20598,326809,276937,1,1,49.99,19.49,9/22/2014
20599,326824,276949,1,1,49.99,19.49,9/22/2014
20600,326841,276962,1,2,109.98,41.98,9/22/2014
20601,326854,276972,3,1,45.99,14.49,9/22/2014
20602,326859,249546,3,1,45.99,14.49,9/22/2014
20603,326872,276986,3,2,105.98,36.98,9/22/2014
20604,326889,276999,1,1,49.99,19.49,9/22/2014
20605,326893,243097,2,1,59.99,22.49,9/22/2014
20606,326895,277003,1,1,49.99,19.49,9/22/2014
20607,326928,277031,3,2,75.98,23.98,9/22/2014
20608,326941,277041,1,1,49.99,19.49,9/22/2014
20609,326944,277044,1,2,79.98,28.98,9/22/2014
20610,326948,245672,1,2,79.98,28.98,9/22/2014
20611,326951,277049,1,2,95.98,33.98,9/22/2014
20612,326955,277053,3,1,45.99,14.49,9/22/2014
20613,326959,238626,1,1,49.99,19.49,9/22/2014
20614,326988,277076,1,1,49.99,19.49,9/23/2014
20615,327011,277095,2,1,59.99,22.49,9/23/2014
20616,327075,267270,1,1,49.99,19.49,9/23/2014
20617,327077,277149,1,1,49.99,19.49,9/23/2014
20618,327079,277151,1,2,95.98,33.98,9/23/2014
20619,327080,277152,1,1,49.99,19.49,9/23/2014
20620,327087,277157,2,2,89.98,31.98,9/23/2014
20621,327120,277187,3,2,75.98,23.98,9/23/2014
20622,327137,277201,1,1,49.99,19.49,9/23/2014
20623,327151,277212,1,1,49.99,19.49,9/23/2014
20624,327162,246833,1,2,95.98,33.98,9/23/2014
20625,327169,249384,2,1,59.99,22.49,9/23/2014
20626,327176,277233,2,1,59.99,22.49,9/23/2014
20627,327188,247871,1,2,95.98,33.98,9/23/2014
20628,327196,277250,1,1,49.99,19.49,9/23/2014
20629,327212,277262,1,1,49.99,19.49,9/23/2014
20630,327216,247382,3,1,45.99,14.49,9/23/2014
20631,327241,277284,1,1,49.99,19.49,9/23/2014
20632,327270,277305,1,1,49.99,19.49,9/23/2014
20633,327279,277312,3,1,45.99,14.49,9/23/2014
20634,327293,277324,2,1,59.99,22.49,9/23/2014
20635,327318,277342,1,1,49.99,19.49,9/23/2014
20636,327327,277351,1,1,49.99,19.49,9/23/2014
20637,327332,277354,1,2,79.98,28.98,9/23/2014
20638,327355,277371,2,2,105.98,36.98,9/23/2014
20639,327365,277378,1,1,49.99,19.49,9/23/2014
20640,327360,277376,3,1,45.99,14.49,9/23/2014
20641,327381,277392,3,1,45.99,14.49,9/23/2014
20642,327378,277389,1,1,49.99,19.49,9/23/2014
20643,327386,257445,1,1,49.99,19.49,9/23/2014
20644,327398,277406,1,1,49.99,19.49,9/23/2014
20645,327402,277409,1,1,49.99,19.49,9/23/2014
20646,327420,277427,1,2,79.98,28.98,9/23/2014
20647,327426,257531,3,2,75.98,23.98,9/23/2014
20648,327430,277436,1,2,79.98,28.98,9/23/2014
20649,327437,277442,1,1,49.99,19.49,9/23/2014
20650,327448,277450,2,1,59.99,22.49,9/23/2014
20651,327474,277472,1,2,79.98,28.98,9/23/2014
20652,327472,277471,1,1,49.99,19.49,9/23/2014
20653,327475,277473,3,2,95.98,33.98,9/23/2014
20654,327486,277482,1,1,49.99,19.49,9/23/2014
20655,327499,277492,3,2,75.98,23.98,9/23/2014
20656,327503,277495,1,2,79.98,28.98,9/23/2014
20657,327531,277518,1,1,49.99,19.49,9/23/2014
20658,327536,277522,1,2,95.98,33.98,9/23/2014
20659,327554,277539,1,1,49.99,19.49,9/23/2014
20660,327583,277560,1,2,79.98,28.98,9/23/2014
20661,327582,277559,1,1,49.99,19.49,9/23/2014
20662,327578,231588,1,2,79.98,28.98,9/23/2014
20663,327596,277571,2,1,59.99,22.49,9/23/2014
20664,327607,277581,1,1,49.99,19.49,9/23/2014
20665,327629,277598,2,1,59.99,22.49,9/23/2014
20666,327655,277620,1,2,79.98,28.98,9/23/2014
20667,327672,277633,1,2,79.98,28.98,9/23/2014
20668,327688,267837,2,1,59.99,22.49,9/23/2014
20669,327687,277644,1,2,79.98,28.98,9/23/2014
20670,327694,277650,3,1,45.99,14.49,9/23/2014
20671,327733,277676,2,1,59.99,22.49,9/23/2014
20672,327740,277682,1,1,49.99,19.49,9/23/2014
20673,327742,277684,1,2,79.98,28.98,9/23/2014
20674,327759,277696,1,2,79.98,28.98,9/23/2014
20675,327767,277704,1,1,49.99,19.49,9/24/2014
20676,327798,277729,1,2,79.98,28.98,9/24/2014
20677,327806,277735,1,1,49.99,19.49,9/24/2014
20678,327828,277751,1,1,49.99,19.49,9/24/2014
20679,327832,277754,1,2,79.98,28.98,9/24/2014
20680,327841,269419,1,2,79.98,28.98,9/24/2014
20681,327861,277778,3,1,45.99,14.49,9/24/2014
20682,327862,243717,1,1,49.99,19.49,9/24/2014
20683,327875,270079,1,1,49.99,19.49,9/24/2014
20684,327895,277806,1,2,95.98,33.98,9/24/2014
20685,327902,277811,1,1,49.99,19.49,9/24/2014
20686,327905,234474,1,2,95.98,33.98,9/24/2014
20687,327914,277820,1,1,49.99,19.49,9/24/2014
20688,327920,277824,1,1,49.99,19.49,9/24/2014
20689,327929,277831,1,2,95.98,33.98,9/24/2014
20690,327952,273071,1,1,49.99,19.49,9/24/2014
20691,327987,277884,1,1,49.99,19.49,9/24/2014
20692,327981,277878,1,1,49.99,19.49,9/24/2014
20693,327978,277875,2,1,59.99,22.49,9/24/2014
20694,327983,277880,2,1,59.99,22.49,9/24/2014
20695,328032,277915,1,1,49.99,19.49,9/24/2014
20696,328050,277929,3,1,45.99,14.49,9/24/2014
20697,328070,277943,1,1,49.99,19.49,9/24/2014
20698,328085,259498,1,2,79.98,28.98,9/24/2014
20699,328087,277954,1,2,95.98,33.98,9/24/2014
20700,328123,251147,1,2,79.98,28.98,9/24/2014
20701,328134,277993,1,1,49.99,19.49,9/24/2014
20702,328170,273822,3,1,45.99,14.49,9/24/2014
20703,328179,278029,1,1,49.99,19.49,9/24/2014
20704,328188,278037,3,2,95.98,33.98,9/24/2014
20705,328211,278058,1,1,49.99,19.49,9/24/2014
20706,328235,258811,1,2,79.98,28.98,9/24/2014
20707,328244,278085,1,2,95.98,33.98,9/24/2014
20708,328252,278092,3,1,45.99,14.49,9/24/2014
20709,328250,278090,2,1,59.99,22.49,9/24/2014
20710,328253,278093,1,1,49.99,19.49,9/24/2014
20711,328264,278103,1,1,49.99,19.49,9/24/2014
20712,328276,278113,1,1,49.99,19.49,9/24/2014
20713,328289,278123,1,2,79.98,28.98,9/24/2014
20714,328312,278143,1,2,79.98,28.98,9/24/2014
20715,328319,278148,1,2,79.98,28.98,9/24/2014
20716,328325,278153,1,1,49.99,19.49,9/24/2014
20717,328344,278167,1,1,49.99,19.49,9/24/2014
20718,328351,278174,1,1,49.99,19.49,9/24/2014
20719,328372,278192,1,1,49.99,19.49,9/24/2014
20720,328385,278204,1,1,49.99,19.49,9/24/2014
20721,328387,278205,1,1,49.99,19.49,9/24/2014
20722,328396,278214,2,1,59.99,22.49,9/24/2014
20723,328397,278215,1,1,49.99,19.49,9/24/2014
20724,328398,278216,1,2,95.98,33.98,9/24/2014
20725,328415,278230,1,2,79.98,28.98,9/24/2014
20726,328421,278236,1,2,95.98,33.98,9/24/2014
20727,328451,278254,1,1,49.99,19.49,9/24/2014
20728,328452,278255,3,2,75.98,23.98,9/24/2014
20729,328465,278265,3,2,75.98,23.98,9/24/2014
20730,328468,278268,2,1,59.99,22.49,9/24/2014
20731,328482,278282,1,2,95.98,33.98,9/24/2014
20732,328483,264403,2,1,59.99,22.49,9/24/2014
20733,328521,278315,1,1,49.99,19.49,9/24/2014
20734,328526,246210,1,1,49.99,19.49,9/24/2014
20735,328557,278345,1,2,79.98,28.98,9/24/2014
20736,328572,278358,1,2,95.98,33.98,9/25/2014
20737,328604,266599,1,1,49.99,19.49,9/25/2014
20738,328615,247777,1,2,79.98,28.98,9/25/2014
20739,328626,278403,1,1,49.99,19.49,9/25/2014
20740,328628,275253,1,2,109.98,41.98,9/25/2014
20741,328629,278405,1,2,109.98,41.98,9/25/2014
20742,328630,252260,1,1,49.99,19.49,9/25/2014
20743,328640,278413,1,2,79.98,28.98,9/25/2014
20744,328651,259845,1,2,79.98,28.98,9/25/2014
20745,328652,278420,3,1,45.99,14.49,9/25/2014
20746,328656,278424,1,1,49.99,19.49,9/25/2014
20747,328657,278425,1,1,49.99,19.49,9/25/2014
20748,328664,243650,1,2,95.98,33.98,9/25/2014
20749,328681,278443,1,1,49.99,19.49,9/25/2014
20750,328685,278445,1,1,49.99,19.49,9/25/2014
20751,328710,248039,1,2,79.98,28.98,9/25/2014
20752,328716,278470,1,1,49.99,19.49,9/25/2014
20753,328722,278475,2,1,59.99,22.49,9/25/2014
20754,328737,245509,1,1,49.99,19.49,9/25/2014
20755,328742,278491,1,1,49.99,19.49,9/25/2014
20756,328749,278496,1,2,79.98,28.98,9/25/2014
20757,328791,233783,1,2,79.98,28.98,9/25/2014
20758,328854,257403,1,1,49.99,19.49,9/25/2014
